RA,STATE,AGE5P,AGE5P_RA,INGP,IEO,ENGLP,OCCP,N
1,8,3,7,0,6,1,9,435
1,8,3,7,0,6,2,10,20
1,8,3,7,0,6,2,1,94
1,8,3,7,0,6,2,2,249
1,8,3,7,0,6,2,3,160
1,8,3,7,0,6,2,4,76
1,8,3,7,0,6,2,5,71
1,8,3,7,0,6,2,6,58
1,8,3,7,0,6,2,7,94
1,8,3,7,0,6,2,8,101
1,8,3,7,0,6,2,9,120
1,8,3,7,0,6,3,10,6
1,8,3,7,0,6,3,1,21
1,8,3,7,0,6,3,2,71
1,8,3,7,0,6,3,3,89
1,8,3,7,0,6,3,4,39
1,8,3,7,0,6,3,5,20
1,8,3,7,0,6,3,6,23
1,8,3,7,0,6,3,7,68
1,8,3,7,0,6,3,8,62
1,8,3,7,0,6,3,9,111
1,8,3,7,0,7,4,10,0
1,8,3,7,0,7,4,1,3
1,8,3,7,0,7,4,2,9
1,8,3,7,0,7,4,3,22
1,8,3,7,0,7,4,4,5
1,8,3,7,0,7,4,5,6
1,8,3,7,0,7,4,6,5
1,8,3,7,0,7,4,7,6
1,8,3,7,0,7,4,8,32
1,8,3,7,0,7,4,9,38
1,8,3,7,0,7,1,10,61
1,8,3,7,0,7,1,1,456
1,8,3,7,0,7,1,2,1111
1,8,3,7,0,7,1,3,1700
1,8,3,7,0,7,1,4,297
1,8,3,7,0,7,1,5,355
1,8,3,7,0,7,1,6,282
1,8,3,7,0,7,1,7,492
1,8,3,7,0,7,1,8,488
1,8,3,7,0,7,1,9,527
1,8,3,7,0,7,2,10,18
1,8,3,7,0,7,2,1,93
1,8,3,7,0,7,2,2,351
1,8,3,7,0,7,2,3,210
1,8,3,7,0,7,2,4,78
1,8,3,7,0,7,2,5,99
1,8,3,7,0,7,2,6,80
1,8,3,7,0,7,2,7,94
1,8,3,7,0,7,2,8,105
1,8,3,7,0,7,2,9,131
1,8,3,7,0,7,3,10,13
1,8,3,7,0,7,3,1,30
1,8,3,7,0,7,3,2,89
1,8,3,7,0,7,3,3,67
1,8,3,7,0,7,3,4,45
1,8,3,7,0,7,3,5,24
1,8,3,7,0,7,3,6,32
1,8,3,7,0,7,3,7,51
1,8,3,7,0,7,3,8,119
1,8,3,7,0,7,3,9,116
1,8,3,7,0,8,4,10,5
1,8,3,7,0,8,4,1,0
1,8,3,7,0,8,4,2,8
1,8,3,7,0,8,4,3,19
1,8,3,7,0,8,4,4,9
1,8,3,7,0,8,4,5,0
1,8,3,7,0,8,4,6,0
1,8,3,7,0,8,4,7,0
1,8,3,7,0,8,4,8,16
1,8,3,7,0,8,4,9,39
1,8,3,7,0,8,1,10,50
1,8,3,7,0,8,1,1,422
1,8,3,7,0,8,1,2,1294
1,8,3,7,0,8,1,3,1432
1,8,3,7,0,8,1,4,274
1,8,3,7,0,8,1,5,333
1,8,3,7,0,8,1,6,255
1,8,3,7,0,8,1,7,386
1,8,3,7,0,8,1,8,458
1,8,3,7,0,8,1,9,563
1,8,3,7,0,8,2,10,22
1,8,3,7,0,8,2,1,98
1,8,3,7,0,8,2,2,414
1,8,3,7,0,8,2,3,198
1,8,3,7,0,8,2,4,69
1,8,3,7,0,8,2,5,117
1,8,3,7,0,8,2,6,86
1,8,3,7,0,8,2,7,101
1,8,3,7,0,8,2,8,117
1,8,3,7,0,8,2,9,188
1,8,3,7,0,8,3,10,14
1,8,3,7,0,8,3,1,26
1,8,3,7,0,8,3,2,86
1,8,3,7,0,8,3,3,90
1,8,3,7,0,8,3,4,53
1,8,3,7,0,8,3,5,35
1,8,3,7,0,8,3,6,30
1,8,3,7,0,8,3,7,32
1,8,3,7,0,8,3,8,95
1,8,3,7,0,8,3,9,168
1,8,3,7,0,9,4,10,7
1,8,3,7,0,9,4,1,0
1,8,3,7,0,9,4,2,6
1,8,3,7,0,9,4,3,13
1,8,3,7,0,9,4,4,5
1,8,3,7,0,9,4,5,0
1,8,3,7,0,9,4,6,0
1,8,3,7,0,9,4,7,6
1,8,3,7,0,9,4,8,27
1,8,3,7,0,9,4,9,40
1,8,3,7,0,9,1,10,62
1,8,3,7,0,9,1,1,515
1,8,3,7,0,9,1,2,1973
1,8,3,7,0,9,1,3,1513
1,8,3,7,0,9,1,4,334
1,8,3,7,0,9,1,5,361
1,8,3,7,0,9,1,6,314
1,8,3,7,0,9,1,7,283
1,8,3,7,0,9,1,8,417
1,8,3,7,0,9,1,9,665
1,8,3,7,0,9,2,10,25
1,8,3,7,0,9,2,1,102
1,8,3,7,0,9,2,2,497
1,8,3,7,0,9,2,3,187
1,8,3,7,0,9,2,4,104
1,8,3,7,0,9,2,5,99
1,8,3,7,0,9,2,6,86
1,8,3,7,0,9,2,7,71
1,8,3,7,0,9,2,8,86
1,8,3,7,0,9,2,9,198
1,8,3,7,0,9,3,10,6
1,8,3,7,0,9,3,1,21
1,8,3,7,0,9,3,2,102
1,8,3,7,0,9,3,3,119
1,8,3,7,0,9,3,4,52
1,8,3,7,0,9,3,5,43
1,8,3,7,0,9,3,6,43
1,8,3,7,0,9,3,7,47
1,8,3,7,0,9,3,8,113
1,8,3,7,0,9,3,9,192
1,8,3,7,0,10,4,10,4
1,8,3,7,0,10,4,1,0
1,8,3,7,0,10,4,2,12
1,8,3,7,0,10,4,3,9
1,8,3,7,0,10,4,4,3
1,8,3,7,0,10,4,5,0
1,8,3,7,0,10,4,6,0
1,8,3,7,0,10,4,7,3
1,8,3,7,0,10,4,8,15
1,8,3,7,0,10,4,9,34
1,8,3,7,0,10,1,10,37
1,8,3,7,0,10,1,1,376
1,8,3,7,0,10,1,2,1905
1,8,3,7,0,10,1,3,821
1,8,3,7,0,10,1,4,261
1,8,3,7,0,10,1,5,231
1,8,3,7,0,10,1,6,194
1,8,3,7,0,10,1,7,157
1,8,3,7,0,10,1,8,231
1,8,3,7,0,10,1,9,546
1,8,3,7,0,10,2,10,20
1,8,3,7,0,10,2,1,96
1,8,3,7,0,10,2,2,407
1,8,3,7,0,10,2,3,93
1,8,3,7,0,10,2,4,61
1,8,3,7,0,10,2,5,63
1,8,3,7,0,10,2,6,33
1,8,3,7,0,10,2,7,20
1,8,3,7,0,10,2,8,39
1,8,3,7,0,10,2,9,181
1,8,3,7,0,10,3,10,6
1,8,3,7,0,10,3,1,21
1,8,3,7,0,10,3,2,87
1,8,3,7,0,10,3,3,46
1,8,3,7,0,10,3,4,26
1,8,3,7,0,10,3,5,17
1,8,3,7,0,10,3,6,13
1,8,3,7,0,10,3,7,18
1,8,3,7,0,10,3,8,55
1,8,3,7,0,10,3,9,172
1,8,3,7,1,1,4,10,0
1,8,3,7,1,1,4,1,0
1,8,3,7,1,1,4,2,0
1,8,3,7,1,1,4,3,0
1,8,3,7,1,1,4,4,0
1,8,3,7,1,1,4,5,0
1,8,3,7,1,1,4,6,0
1,8,3,7,1,1,4,7,0
1,8,3,7,1,1,4,8,0
1,8,3,7,1,1,4,9,0
1,8,3,7,1,1,1,10,0
1,8,3,7,1,1,1,1,0
1,8,3,7,1,1,1,2,3
1,8,3,7,1,1,1,3,12
1,8,3,7,1,1,1,4,4
1,8,3,7,1,1,1,5,6
1,8,3,7,1,1,1,6,0
1,8,3,7,1,1,1,7,12
1,8,3,7,1,1,1,8,11
1,8,3,7,1,1,1,9,62
1,8,3,7,1,1,2,10,0
1,8,3,7,1,1,2,1,0
1,8,3,7,1,1,2,2,0
1,8,3,7,1,1,2,3,0
1,8,3,7,1,1,2,4,0
1,8,3,7,1,1,2,5,0
1,8,3,7,1,1,2,6,0
1,8,3,7,1,1,2,7,0
1,8,3,7,1,1,2,8,0
1,8,3,7,1,1,2,9,0
1,8,3,7,1,1,3,10,0
1,8,3,7,1,1,3,1,0
1,8,3,7,1,1,3,2,0
1,8,3,7,1,1,3,3,0
1,8,3,7,1,1,3,4,0
1,8,3,7,1,1,3,5,0
1,8,3,7,1,1,3,6,0
1,8,3,7,1,1,3,7,0
1,8,3,7,1,1,3,8,0
1,8,3,7,1,1,3,9,0
1,8,3,7,1,2,4,10,0
1,8,3,7,1,2,4,1,0
1,8,3,7,1,2,4,2,0
1,8,3,7,1,2,4,3,0
1,8,3,7,1,2,4,4,0
1,8,3,7,1,2,4,5,0
1,8,3,7,1,2,4,6,0
1,8,3,7,1,2,4,7,0
1,8,3,7,1,2,4,8,0
1,8,3,7,1,2,4,9,0
1,8,3,7,1,2,1,10,3
1,8,3,7,1,2,1,1,3
1,8,3,7,1,2,1,2,5
1,8,3,7,1,2,1,3,19
1,8,3,7,1,2,1,4,4
1,8,3,7,1,2,1,5,6
1,8,3,7,1,2,1,6,0
1,8,3,7,1,2,1,7,7
1,8,3,7,1,2,1,8,17
1,8,3,7,1,2,1,9,65
1,8,3,7,1,2,2,10,0
1,8,3,7,1,2,2,1,0
1,8,3,7,1,2,2,2,0
1,8,3,7,1,2,2,3,0
1,8,3,7,1,2,2,4,0
1,8,3,7,1,2,2,5,0
1,8,3,7,1,2,2,6,0
1,8,3,7,1,2,2,7,0
1,8,3,7,1,2,2,8,0
1,8,3,7,1,2,2,9,13
1,8,3,7,1,2,3,10,0
1,8,3,7,1,2,3,1,0
1,8,3,7,1,2,3,2,0
1,8,3,7,1,2,3,3,0
1,8,3,7,1,2,3,4,0
1,8,3,7,1,2,3,5,0
1,8,3,7,1,2,3,6,0
1,8,3,7,1,2,3,7,0
1,8,3,7,1,2,3,8,0
1,8,3,7,1,2,3,9,0
1,8,3,7,1,3,4,10,0
1,8,3,7,1,3,4,1,0
1,8,3,7,1,3,4,2,0
1,8,3,7,1,3,4,3,0
1,8,3,7,1,3,4,4,0
1,8,3,7,1,3,4,5,0
1,8,3,7,1,3,4,6,0
1,8,3,7,1,3,4,7,0
1,8,3,7,1,3,4,8,0
1,8,3,7,1,3,4,9,0
1,8,3,7,1,3,1,10,3
1,8,3,7,1,3,1,1,0
1,8,3,7,1,3,1,2,8
1,8,3,7,1,3,1,3,25
1,8,3,7,1,3,1,4,0
1,8,3,7,1,3,1,5,4
1,8,3,7,1,3,1,6,0
1,8,3,7,1,3,1,7,9
1,8,3,7,1,3,1,8,15
1,8,3,7,1,3,1,9,38
1,8,3,7,1,3,2,10,0
1,8,3,7,1,3,2,1,0
1,8,3,7,1,3,2,2,0
1,8,3,7,1,3,2,3,0
1,8,3,7,1,3,2,4,0
1,8,3,7,1,3,2,5,0
1,8,3,7,1,3,2,6,0
1,8,3,7,1,3,2,7,0
1,8,3,7,1,3,2,8,0
1,8,3,7,1,3,2,9,5
1,8,3,7,1,3,3,10,0
1,8,3,7,1,3,3,1,0
1,8,3,7,1,3,3,2,0
1,8,3,7,1,3,3,3,0
1,8,3,7,1,3,3,4,0
1,8,3,7,1,3,3,5,0
1,8,3,7,1,3,3,6,0
1,8,3,7,1,3,3,7,0
1,8,3,7,1,3,3,8,0
1,8,3,7,1,3,3,9,0
1,8,3,7,1,4,4,10,0
1,8,3,7,1,4,4,1,0
1,8,3,7,1,4,4,2,0
1,8,3,7,1,4,4,3,0
1,8,3,7,1,4,4,4,0
1,8,3,7,1,4,4,5,0
1,8,3,7,1,4,4,6,0
1,8,3,7,1,4,4,7,0
1,8,3,7,1,4,4,8,0
1,8,3,7,1,4,4,9,0
1,8,3,7,1,4,1,10,0
1,8,3,7,1,4,1,1,4
1,8,3,7,1,4,1,2,3
1,8,3,7,1,4,1,3,22
1,8,3,7,1,4,1,4,7
1,8,3,7,1,4,1,5,4
1,8,3,7,1,4,1,6,0
1,8,3,7,1,4,1,7,10
1,8,3,7,1,4,1,8,6
1,8,3,7,1,4,1,9,33
1,8,3,7,1,4,2,10,0
1,8,3,7,1,4,2,1,0
1,8,3,7,1,4,2,2,0
1,8,3,7,1,4,2,3,12
1,8,3,7,1,4,2,4,0
1,8,3,7,1,4,2,5,0
1,8,3,7,1,4,2,6,0
1,8,3,7,1,4,2,7,0
1,8,3,7,1,4,2,8,0
1,8,3,7,1,4,2,9,0
1,8,3,7,1,4,3,10,0
1,8,3,7,1,4,3,1,0
1,8,3,7,1,4,3,2,0
1,8,3,7,1,4,3,3,0
1,8,3,7,1,4,3,4,0
1,8,3,7,1,4,3,5,0
1,8,3,7,1,4,3,6,0
1,8,3,7,1,4,3,7,0
1,8,3,7,1,4,3,8,0
1,8,3,7,1,4,3,9,0
1,8,3,7,1,5,4,10,0
1,8,3,7,1,5,4,1,0
1,8,3,7,1,5,4,2,0
1,8,3,7,1,5,4,3,0
1,8,3,7,1,5,4,4,0
1,8,3,7,1,5,4,5,0
1,8,3,7,1,5,4,6,0
1,8,3,7,1,5,4,7,0
1,8,3,7,1,5,4,8,0
1,8,3,7,1,5,4,9,0
1,8,3,7,1,5,1,10,0
1,8,3,7,1,5,1,1,4
1,8,3,7,1,5,1,2,4
1,8,3,7,1,5,1,3,15
1,8,3,7,1,5,1,4,3
1,8,3,7,1,5,1,5,4
1,8,3,7,1,5,1,6,0
1,8,3,7,1,5,1,7,9
1,8,3,7,1,5,1,8,11
1,8,3,7,1,5,1,9,19
1,8,3,7,1,5,2,10,0
1,8,3,7,1,5,2,1,0
1,8,3,7,1,5,2,2,0
1,8,3,7,1,5,2,3,0
1,8,3,7,1,5,2,4,0
1,8,3,7,1,5,2,5,0
1,8,3,7,1,5,2,6,0
1,8,3,7,1,5,2,7,0
1,8,3,7,1,5,2,8,0
1,8,3,7,1,5,2,9,0
1,8,3,7,1,5,3,10,0
1,8,3,7,1,5,3,1,0
1,8,3,7,1,5,3,2,0
1,8,3,7,1,5,3,3,0
1,8,3,7,1,5,3,4,0
1,8,3,7,1,5,3,5,0
1,8,3,7,1,5,3,6,0
1,8,3,7,1,5,3,7,0
1,8,3,7,1,5,3,8,0
1,8,3,7,1,5,3,9,0
1,8,3,7,1,6,4,10,0
1,8,3,7,1,6,4,1,0
1,8,3,7,1,6,4,2,0
1,8,3,7,1,6,4,3,0
1,8,3,7,1,6,4,4,0
1,8,3,7,1,6,4,5,0
1,8,3,7,1,6,4,6,0
1,8,3,7,1,6,4,7,0
1,8,3,7,1,6,4,8,0
1,8,3,7,1,6,4,9,0
1,8,3,7,1,6,1,10,0
1,8,3,7,1,6,1,1,3
1,8,3,7,1,6,1,2,4
1,8,3,7,1,6,1,3,9
1,8,3,7,1,6,1,4,4
1,8,3,7,1,6,1,5,0
1,8,3,7,1,6,1,6,0
1,8,3,7,1,6,1,7,11
1,8,3,7,1,6,1,8,7
1,8,3,7,1,6,1,9,27
1,8,3,7,1,6,2,10,0
1,8,3,7,1,6,2,1,0
1,8,3,7,1,6,2,2,0
1,8,3,7,1,6,2,3,0
1,8,3,7,1,6,2,4,0
1,8,3,7,1,6,2,5,0
1,8,3,7,1,6,2,6,0
1,8,3,7,1,6,2,7,0
1,8,3,7,1,6,2,8,0
1,8,3,7,1,6,2,9,0
1,8,3,7,1,6,3,10,0
1,8,3,7,1,6,3,1,0
1,8,3,7,1,6,3,2,0
1,8,3,7,1,6,3,3,0
1,8,3,7,1,6,3,4,0
1,8,3,7,1,6,3,5,0
1,8,3,7,1,6,3,6,0
1,8,3,7,1,6,3,7,0
1,8,3,7,1,6,3,8,0
1,8,3,7,1,6,3,9,0
1,8,3,7,1,7,4,10,0
1,8,3,7,1,7,4,1,0
1,8,3,7,1,7,4,2,0
1,8,3,7,1,7,4,3,0
1,8,3,7,1,7,4,4,0
1,8,3,7,1,7,4,5,0
1,8,3,7,1,7,4,6,0
1,8,3,7,1,7,4,7,0
1,8,3,7,1,7,4,8,0
1,8,3,7,1,7,4,9,0
1,8,3,7,1,7,1,10,0
1,8,3,7,1,7,1,1,6
1,8,3,7,1,7,1,2,3
1,8,3,7,1,7,1,3,16
1,8,3,7,1,7,1,4,0
1,8,3,7,1,7,1,5,3
1,8,3,7,1,7,1,6,0
1,8,3,7,1,7,1,7,12
1,8,3,7,1,7,1,8,6
1,8,3,7,1,7,1,9,20
1,8,3,7,1,7,2,10,0
1,8,3,7,1,7,2,1,0
1,8,3,7,1,7,2,2,0
1,8,3,7,1,7,2,3,0
1,8,3,7,1,7,2,4,0
1,8,3,7,1,7,2,5,0
1,8,3,7,1,7,2,6,0
1,8,3,7,1,7,2,7,0
1,8,3,7,1,7,2,8,0
1,8,3,7,1,7,2,9,0
1,8,3,7,1,7,3,10,0
1,8,3,7,1,7,3,1,0
1,8,3,7,1,7,3,2,0
1,8,3,7,1,7,3,3,0
1,8,3,7,1,7,3,4,0
1,8,3,7,1,7,3,5,0
1,8,3,7,1,7,3,6,0
1,8,3,7,1,7,3,7,0
1,8,3,7,1,7,3,8,0
1,8,3,7,1,7,3,9,0
1,8,3,7,1,8,4,10,0
1,8,3,7,1,8,4,1,0
1,8,3,7,1,8,4,2,0
1,8,3,7,1,8,4,3,0
1,8,3,7,1,8,4,4,0
1,8,3,7,1,8,4,5,0
1,8,3,7,1,8,4,6,0
1,8,3,7,1,8,4,7,0
1,8,3,7,1,8,4,8,0
1,8,3,7,1,8,4,9,0
1,8,3,7,1,8,1,10,0
1,8,3,7,1,8,1,1,0
1,8,3,7,1,8,1,2,5
1,8,3,7,1,8,1,3,11
1,8,3,7,1,8,1,4,3
1,8,3,7,1,8,1,5,8
1,8,3,7,1,8,1,6,0
1,8,3,7,1,8,1,7,8
1,8,3,7,1,8,1,8,7
1,8,3,7,1,8,1,9,29
1,8,3,7,1,8,2,10,0
1,8,3,7,1,8,2,1,0
1,8,3,7,1,8,2,2,0
1,8,3,7,1,8,2,3,0
1,8,3,7,1,8,2,4,0
1,8,3,7,1,8,2,5,0
1,8,3,7,1,8,2,6,0
1,8,3,7,1,8,2,7,0
1,8,3,7,1,8,2,8,0
1,8,3,7,1,8,2,9,0
1,8,3,7,1,8,3,10,0
1,8,3,7,1,8,3,1,0
1,8,3,7,1,8,3,2,0
1,8,3,7,1,8,3,3,0
1,8,3,7,1,8,3,4,0
1,8,3,7,1,8,3,5,0
1,8,3,7,1,8,3,6,0
1,8,3,7,1,8,3,7,0
1,8,3,7,1,8,3,8,0
1,8,3,7,1,8,3,9,0
1,8,3,7,1,9,4,10,0
1,8,3,7,1,9,4,1,0
1,8,3,7,1,9,4,2,0
1,8,3,7,1,9,4,3,0
1,8,3,7,1,9,4,4,0
1,8,3,7,1,9,4,5,0
1,8,3,7,1,9,4,6,0
1,8,3,7,1,9,4,7,0
1,8,3,7,1,9,4,8,0
1,8,3,7,1,9,4,9,0
1,8,3,7,1,9,1,10,0
1,8,3,7,1,9,1,1,4
1,8,3,7,1,9,1,2,7
1,8,3,7,1,9,1,3,4
1,8,3,7,1,9,1,4,3
1,8,3,7,1,9,1,5,3
1,8,3,7,1,9,1,6,0
1,8,3,7,1,9,1,7,7
1,8,3,7,1,9,1,8,3
1,8,3,7,1,9,1,9,21
1,8,3,7,1,9,2,10,0
1,8,3,7,1,9,2,1,0
1,8,3,7,1,9,2,2,0
1,8,3,7,1,9,2,3,0
1,8,3,7,1,9,2,4,0
1,8,3,7,1,9,2,5,0
1,8,3,7,1,9,2,6,0
1,8,3,7,1,9,2,7,0
1,8,3,7,1,9,2,8,0
1,8,3,7,1,9,2,9,0
1,8,3,7,1,9,3,10,0
1,8,3,7,1,9,3,1,0
1,8,3,7,1,9,3,2,0
1,8,3,7,1,9,3,3,0
1,8,3,7,1,9,3,4,0
1,8,3,7,1,9,3,5,0
1,8,3,7,1,9,3,6,0
1,8,3,7,1,9,3,7,0
1,8,3,7,1,9,3,8,0
1,8,3,7,1,9,3,9,0
1,8,3,7,1,10,4,10,0
1,8,3,7,1,10,4,1,0
1,8,3,7,1,10,4,2,0
1,8,3,7,1,10,4,3,0
1,8,3,7,1,10,4,4,0
1,8,3,7,1,10,4,5,0
1,8,3,7,1,10,4,6,0
1,8,3,7,1,10,4,7,0
1,8,3,7,1,10,4,8,0
1,8,3,7,1,10,4,9,0
1,8,3,7,1,10,1,10,0
1,8,3,7,1,10,1,1,0
1,8,3,7,1,10,1,2,8
1,8,3,7,1,10,1,3,5
1,8,3,7,1,10,1,4,6
1,8,3,7,1,10,1,5,0
1,8,3,7,1,10,1,6,0
1,8,3,7,1,10,1,7,5
1,8,3,7,1,10,1,8,0
1,8,3,7,1,10,1,9,7
1,8,3,7,1,10,2,10,0
1,8,3,7,1,10,2,1,0
1,8,3,7,1,10,2,2,0
1,8,3,7,1,10,2,3,0
1,8,3,7,1,10,2,4,0
1,8,3,7,1,10,2,5,0
1,8,3,7,1,10,2,6,0
1,8,3,7,1,10,2,7,0
1,8,3,7,1,10,2,8,0
1,8,3,7,1,10,2,9,5
1,8,3,7,1,10,3,10,0
1,8,3,7,1,10,3,1,0
1,8,3,7,1,10,3,2,0
1,8,3,7,1,10,3,3,0
1,8,3,7,1,10,3,4,0
1,8,3,7,1,10,3,5,0
1,8,3,7,1,10,3,6,0
1,8,3,7,1,10,3,7,0
1,8,3,7,1,10,3,8,0
1,8,3,7,1,10,3,9,0
1,8,4,10,0,1,4,10,10
1,8,4,10,0,1,4,1,0
1,8,4,10,0,1,4,2,0
1,8,4,10,0,1,4,3,6
1,8,4,10,0,1,4,4,0
1,8,4,10,0,1,4,5,0
1,8,4,10,0,1,4,6,0
1,8,4,10,0,1,4,7,3
1,8,4,10,0,1,4,8,9
1,8,4,10,0,1,4,9,21
1,8,4,10,0,1,1,10,33
1,8,4,10,0,1,1,1,120
1,8,4,10,0,1,1,2,123
1,8,4,10,0,1,1,3,567
1,8,4,10,0,1,1,4,63
1,8,4,10,0,1,1,5,95
1,8,4,10,0,1,1,6,69
1,8,4,10,0,1,1,7,388
1,8,4,10,0,1,1,8,296
1,8,4,10,0,1,1,9,385
1,8,4,10,0,1,2,10,6
1,8,4,10,0,1,2,1,13
1,8,4,10,0,1,2,2,30
1,8,4,10,0,1,2,3,55
1,8,4,10,0,1,2,4,11
1,8,4,10,0,1,2,5,16
1,8,4,10,0,1,2,6,17
1,8,4,10,0,1,2,7,32
1,8,4,10,0,1,2,8,17
1,8,4,10,0,1,2,9,32
1,8,4,10,0,1,3,10,3
1,8,4,10,0,1,3,1,0
1,8,4,10,0,1,3,2,8
1,8,4,10,0,1,3,3,55
1,8,4,10,0,1,3,4,9
1,8,4,10,0,1,3,5,7
1,8,4,10,0,1,3,6,0
1,8,4,10,0,1,3,7,23
1,8,4,10,0,1,3,8,9
1,8,4,10,0,1,3,9,17
1,8,4,10,0,2,4,10,0
1,8,4,10,0,2,4,1,4
1,8,4,10,0,2,4,2,0
1,8,4,10,0,2,4,3,15
1,8,4,10,0,2,4,4,8
1,8,4,10,0,2,4,5,0
1,8,4,10,0,2,4,6,0
1,8,4,10,0,2,4,7,5
1,8,4,10,0,2,4,8,15
1,8,4,10,0,2,4,9,34
1,8,4,10,0,2,1,10,43
1,8,4,10,0,2,1,1,240
1,8,4,10,0,2,1,2,254
1,8,4,10,0,2,1,3,930
1,8,4,10,0,2,1,4,115
1,8,4,10,0,2,1,5,145
1,8,4,10,0,2,1,6,116
1,8,4,10,0,2,1,7,507
1,8,4,10,0,2,1,8,375
1,8,4,10,0,2,1,9,391
1,8,4,10,0,2,2,10,8
1,8,4,10,0,2,2,1,37
1,8,4,10,0,2,2,2,71
1,8,4,10,0,2,2,3,94
1,8,4,10,0,2,2,4,25
1,8,4,10,0,2,2,5,30
1,8,4,10,0,2,2,6,13
1,8,4,10,0,2,2,7,58
1,8,4,10,0,2,2,8,55
1,8,4,10,0,2,2,9,59
1,8,4,10,0,2,3,10,9
1,8,4,10,0,2,3,1,11
1,8,4,10,0,2,3,2,21
1,8,4,10,0,2,3,3,103
1,8,4,10,0,2,3,4,13
1,8,4,10,0,2,3,5,6
1,8,4,10,0,2,3,6,8
1,8,4,10,0,2,3,7,42
1,8,4,10,0,2,3,8,36
1,8,4,10,0,2,3,9,33
1,8,4,10,0,3,4,10,5
1,8,4,10,0,3,4,1,0
1,8,4,10,0,3,4,2,0
1,8,4,10,0,3,4,3,26
1,8,4,10,0,3,4,4,0
1,8,4,10,0,3,4,5,0
1,8,4,10,0,3,4,6,3
1,8,4,10,0,3,4,7,9
1,8,4,10,0,3,4,8,14
1,8,4,10,0,3,4,9,22
1,8,4,10,0,3,1,10,53
1,8,4,10,0,3,1,1,325
1,8,4,10,0,3,1,2,360
1,8,4,10,0,3,1,3,1050
1,8,4,10,0,3,1,4,123
1,8,4,10,0,3,1,5,168
1,8,4,10,0,3,1,6,143
1,8,4,10,0,3,1,7,459
1,8,4,10,0,3,1,8,378
1,8,4,10,0,3,1,9,379
1,8,4,10,0,3,2,10,21
1,8,4,10,0,3,2,1,47
1,8,4,10,0,3,2,2,112
1,8,4,10,0,3,2,3,127
1,8,4,10,0,3,2,4,21
1,8,4,10,0,3,2,5,48
1,8,4,10,0,3,2,6,21
1,8,4,10,0,3,2,7,64
1,8,4,10,0,3,2,8,33
1,8,4,10,0,3,2,9,73
1,8,4,10,0,3,3,10,3
1,8,4,10,0,3,3,1,19
1,8,4,10,0,3,3,2,28
1,8,4,10,0,3,3,3,91
1,8,4,10,0,3,3,4,9
1,8,4,10,0,3,3,5,12
1,8,4,10,0,3,3,6,11
1,8,4,10,0,3,3,7,51
1,8,4,10,0,3,3,8,46
1,8,4,10,0,3,3,9,43
1,8,4,10,0,4,4,10,4
1,8,4,10,0,4,4,1,0
1,8,4,10,0,4,4,2,8
1,8,4,10,0,4,4,3,21
1,8,4,10,0,4,4,4,0
1,8,4,10,0,4,4,5,10
1,8,4,10,0,4,4,6,3
1,8,4,10,0,4,4,7,5
1,8,4,10,0,4,4,8,14
1,8,4,10,0,4,4,9,19
1,8,4,10,0,4,1,10,41
1,8,4,10,0,4,1,1,398
1,8,4,10,0,4,1,2,485
1,8,4,10,0,4,1,3,1198
1,8,4,10,0,4,1,4,163
1,8,4,10,0,4,1,5,233
1,8,4,10,0,4,1,6,175
1,8,4,10,0,4,1,7,494
1,8,4,10,0,4,1,8,362
1,8,4,10,0,4,1,9,321
1,8,4,10,0,4,2,10,19
1,8,4,10,0,4,2,1,53
1,8,4,10,0,4,2,2,157
1,8,4,10,0,4,2,3,151
1,8,4,10,0,4,2,4,20
1,8,4,10,0,4,2,5,54
1,8,4,10,0,4,2,6,31
1,8,4,10,0,4,2,7,63
1,8,4,10,0,4,2,8,50
1,8,4,10,0,4,2,9,68
1,8,4,10,0,4,3,10,9
1,8,4,10,0,4,3,1,8
1,8,4,10,0,4,3,2,26
1,8,4,10,0,4,3,3,107
1,8,4,10,0,4,3,4,16
1,8,4,10,0,4,3,5,3
1,8,4,10,0,4,3,6,10
1,8,4,10,0,4,3,7,40
1,8,4,10,0,4,3,8,52
1,8,4,10,0,4,3,9,42
1,8,4,10,0,5,4,10,0
1,8,4,10,0,5,4,1,4
1,8,4,10,0,5,4,2,0
1,8,4,10,0,5,4,3,22
1,8,4,10,0,5,4,4,0
1,8,4,10,0,5,4,5,0
1,8,4,10,0,5,4,6,3
1,8,4,10,0,5,4,7,4
1,8,4,10,0,5,4,8,10
1,8,4,10,0,5,4,9,25
1,8,4,10,0,5,1,10,57
1,8,4,10,0,5,1,1,510
1,8,4,10,0,5,1,2,650
1,8,4,10,0,5,1,3,1257
1,8,4,10,0,5,1,4,201
1,8,4,10,0,5,1,5,281
1,8,4,10,0,5,1,6,200
1,8,4,10,0,5,1,7,519
1,8,4,10,0,5,1,8,380
1,8,4,10,0,5,1,9,370
1,8,4,10,0,5,2,10,18
1,8,4,10,0,5,2,1,75
1,8,4,10,0,5,2,2,214
1,8,4,10,0,5,2,3,186
1,8,4,10,0,5,2,4,27
1,8,4,10,0,5,2,5,58
1,8,4,10,0,5,2,6,34
1,8,4,10,0,5,2,7,74
1,8,4,10,0,5,2,8,50
1,8,4,10,0,5,2,9,70
1,8,4,10,0,5,3,10,7
1,8,4,10,0,5,3,1,17
1,8,4,10,0,5,3,2,48
